Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146	Mean147	Mean148	Mean149	Mean150	Mean151	Mean152	Mean153	Mean154	Mean155	Mean156	Mean157	Mean158	Mean159	Mean160	Mean161	Mean162	Mean163	Mean164	Mean165	Mean166	Mean167	Mean168	Mean169	Mean170	Mean171	Mean172	Mean173	Mean174	Mean175	Mean176	Mean177	Mean178	Mean179	Mean180	Mean181	Mean182	Mean183	Mean184	Mean185	Mean186	Mean187	Mean188	Mean189	Mean190	Mean191	Mean192
121.233	144.007	129.333	116.899	96.038	94.642	119.910	128.500	109.226	115.576	166.868	135.413	131.024	158.222	136.365	83.823	154.493	148.014	147.236	94.316	120.642	109.111	93.059	129.434	116.816	114.819	139.222	102.660	114.490	130.594	121.104	79.688	164.344	159.462	156.830	113.597	102.549	110.177	113.142	131.323	110.167	110.302	163.531	122.083	128.149	151.941	134.715	82.979	145.535	141.156	139.455	91.240	99.660	105.323	90.521	130.191	101.365	113.674	141.858	101.271	117.014	135.486	117.535	77.375	161.587	150.215	150.576	110.288	96.510	98.476	107.493	138.149	102.615	99.184	152.035	122.014	121.003	148.347	111.448	77.684	136.788	126.483	123.872	84.917	88.642	96.799	89.938	120.528	84.948	95.788	134.549	106.389	96.670	125.594	110.979	68.323	124.698	154.462	165.052	129.521	115.580	111.236	130.938	153.104	103.910	118.792	159.434	151.472	152.049	179.271	145.028	99.354	149.340	147.656	146.361	136.826	138.715	133.597	134.149	140.983	130.583	138.632	155.174	125.812	146.458	153.486	130.722	94.247	145.486	152.285	151.615	122.302	120.323	114.462	123.795	138.747	92.580	104.323	153.479	135.858	137.691	159.156	140.316	95.979	143.924	144.771	144.562	140.587	127.035	129.538	144.260	146.993	128.965	136.083	149.767	115.375	135.840	144.274	120.635	89.861	151.431	149.792	143.851	121.580	113.122	108.292	117.031	145.896	98.674	109.274	150.941	141.049	133.288	160.035	124.132	88.872	138.976	135.601	135.764	128.524	123.882	117.653	145.819	132.177	100.858	126.083	146.389	126.910	124.497	147.434	128.396	79.847
122.132	147.444	132.194	116.122	94.948	97.240	122.569	131.094	110.146	116.024	169.069	138.330	133.274	160.583	138.059	82.479	158.608	149.785	150.479	93.201	122.799	109.979	91.833	132.566	116.708	114.750	139.701	103.535	115.670	132.865	121.830	78.757	165.285	163.042	158.757	114.188	101.427	111.694	114.510	134.462	110.764	110.698	166.056	121.392	128.323	153.142	137.146	82.844	147.917	142.941	141.191	89.087	98.201	109.111	90.628	133.174	102.028	113.514	144.045	100.344	117.368	138.948	119.639	77.774	162.656	151.663	152.413	111.837	95.618	98.431	107.549	139.979	103.233	100.642	152.851	123.646	122.351	150.101	114.444	78.288	137.649	130.309	123.573	85.510	89.021	96.163	89.319	123.233	84.781	94.833	137.031	107.660	97.052	128.444	110.486	67.368	128.854	155.465	167.062	128.378	116.656	111.056	133.743	153.913	102.122	121.549	161.441	154.573	155.045	181.851	146.049	97.219	152.465	150.135	146.556	138.844	141.253	136.146	138.097	142.573	133.021	141.420	155.118	127.906	146.188	157.090	135.288	92.639	148.628	151.931	153.420	124.767	121.222	113.497	124.587	142.219	94.271	106.080	152.781	137.472	137.951	162.167	144.448	94.830	146.771	147.958	145.535	141.142	127.319	131.458	144.944	147.976	130.576	139.191	150.441	116.698	138.181	145.087	123.125	89.066	154.538	152.094	143.847	121.542	112.719	109.993	118.312	145.753	96.878	111.413	153.587	144.285	136.184	160.465	125.688	89.049	142.906	139.267	138.062	130.458	124.122	119.128	150.486	132.031	102.802	128.722	147.181	128.031	126.358	149.674	130.250	79.385
125.757	148.090	136.660	120.247	97.413	96.618	122.708	132.212	110.753	117.816	174.354	140.767	138.177	164.257	141.969	82.618	161.326	150.795	153.267	93.698	123.573	112.021	94.392	138.247	119.844	116.875	144.580	106.635	118.253	136.410	125.830	79.812	170.830	167.215	162.778	116.712	100.715	111.990	116.153	137.688	114.264	112.500	168.295	126.635	132.608	156.153	141.938	83.382	149.771	145.976	143.351	92.292	98.253	109.722	92.111	134.646	104.135	114.510	145.406	102.250	118.583	140.934	122.941	79.076	166.819	154.549	155.365	114.743	96.576	100.559	109.250	142.559	105.035	101.812	155.045	124.257	123.542	152.878	116.698	77.330	142.399	132.819	129.125	87.424	88.955	97.597	90.358	126.444	85.448	97.111	141.014	111.177	100.309	132.111	115.392	68.198	130.851	158.622	170.399	133.156	118.038	112.479	136.281	158.528	104.688	120.066	164.069	157.851	157.896	186.611	150.333	96.153	156.854	152.726	151.031	142.128	143.955	138.785	138.653	146.882	137.438	142.517	160.285	130.594	150.524	158.983	138.368	94.264	150.493	156.649	156.215	126.351	124.215	115.979	125.201	144.639	95.215	106.583	157.024	140.819	142.076	166.059	145.858	95.924	149.910	149.642	150.375	144.052	130.597	134.278	149.490	150.962	133.316	142.361	155.319	121.135	141.104	148.024	125.951	87.448	157.535	154.392	145.396	122.309	114.733	111.205	119.306	149.288	99.003	112.108	156.917	146.306	137.122	165.021	128.625	88.611	146.510	142.969	143.233	134.372	128.351	121.681	153.868	136.983	104.594	134.014	152.646	131.594	129.021	154.174	132.330	79.882
128.597	150.424	140.066	118.427	96	95.858	124.573	135.420	111.983	117.701	177.028	143.260	138.781	167.375	146.674	82.854	164.997	155.767	155.646	93.274	126.569	114.007	96.333	139.045	119.938	119.337	147.431	107.556	116.722	137.924	128.562	76.861	172.406	170.097	166.677	117.017	102	113.066	117.229	141.163	113.455	114.031	171.573	129.233	133.424	157.514	143.521	83.302	153.104	147.812	146.660	92.587	99.740	111.486	91.913	137.135	106.885	116.396	150.476	104.010	120.267	143.674	124.785	78.066	168.764	158.851	159.896	114.573	96.427	101.854	110.344	146.236	104.611	101.500	157.812	127.733	123.802	153.938	118.427	75.476	143.413	135.215	129.781	86.267	89.181	98.924	89.979	129.462	85.990	97.910	143.562	112.399	100.215	134.406	115.726	66.663	135.385	161.257	175.542	134.743	119.389	112.788	137.122	161.049	104.316	123.253	167.903	160.729	159.740	190.174	152.688	98.479	159.743	156.278	152.938	144.285	147.194	140.215	141.910	148.677	141.194	147.743	163.458	132.691	153.733	161.951	139.233	93.278	153.240	158.819	160.920	126.028	125.031	116.205	126.340	146.351	96.139	105.906	159.556	145.562	144.497	166.615	145.778	96.170	154.719	151.892	153.510	146.965	132.375	137.351	149.983	152.538	136.472	146.847	157.809	121.913	144.868	150.538	129.111	90.208	162.542	158.257	149.003	123.747	114.146	113.639	121.691	151.559	98.729	113.080	159.646	148.892	140.524	168.135	130.667	90.205	153.101	147.101	146.177	136.066	130.052	123.573	157.392	139.274	106.444	135.132	156.670	136.392	131.833	156.802	135.698	78.927
132.733	152.795	142.003	121.299	97.215	98.972	126.243	139.274	114.465	118.878	179.062	147.306	143.188	169.083	147.052	83.580	168.469	157.635	158.458	93.562	129.542	114.653	95.924	144.340	121.931	121.566	150.194	110.562	121.236	143.240	131.684	79.111	176.615	173.986	168.861	118.667	104.132	115.948	120.083	143.771	117	113.639	173.906	132.385	138.014	161.128	147.688	83.483	158.160	151.997	150.764	92.049	102.399	114.045	94.333	143.347	107.931	115.069	152.628	105.649	121.382	145.747	127.611	76.104	173.892	160.854	164.330	114.753	97.691	102.104	112.146	150.500	105.524	101.069	160.806	131.677	125.257	157.031	120.215	76.840	146.184	137.517	133.767	88.615	90.358	99.833	90.764	133.521	85.531	99.510	146.316	114.368	101.531	136.847	117.115	67.170	138.868	163.781	177.205	136.774	120.979	113.726	138.938	163.427	106.976	125.146	171.191	164.292	162.969	191.444	153.330	100.490	163.229	158.819	157.514	147.240	149.562	143.146	144.146	150.972	143.951	149.941	168.531	134.941	154.962	165.274	142.635	94.049	156.517	162.337	163.240	128.778	126.115	116.747	127.604	151.569	98.056	109.201	163.212	147.403	147.056	169.597	151.736	96.233	157.167	154.569	155.128	149.049	134.149	140.688	153.413	159.125	142.691	148.795	161.215	123.809	144.615	153.240	130.958	88.882	166.417	160.865	150.743	123.535	116.226	113.649	121.663	152.688	99.021	115.844	162.028	152.622	141.003	170.809	133.858	87.646	155.521	151.854	148.483	137.819	133.184	126.962	162.031	142.587	109.229	140.632	158.340	139.330	136.358	160.510	140.608	79.885
134.139	158.108	146.993	124.681	99.174	99.167	130.097	142.927	115.906	122.733	183	150.750	147.698	173.451	152.094	85.316	173.066	159.250	161.247	97.250	132.594	117.413	98.062	148.236	126.663	124.809	154.354	114.646	123.896	145.528	135.646	80.660	179.934	177.497	174.479	121.128	105.042	115.899	122.462	148.069	118.896	116.271	178.781	135.444	140.236	163.517	150.573	84.868	161.333	157.635	153.913	94.615	105.698	115.128	95.111	146.809	112.035	119.802	155.882	108.125	125.042	149.427	132.215	79.372	176.736	163.774	169.476	116.861	97.552	103.351	113.743	154.396	109.177	104.726	165.260	133.128	128.288	159.486	124.656	76.031	150.646	140.583	136.149	89.951	90.545	102.024	91.451	136.358	86.833	100.469	150.413	118.285	104.451	141.542	121.583	68.208	143.035	167.438	183.573	138.576	122.535	116.392	143.135	167.208	108.236	125.969	174.809	168.285	165.816	195.535	158.854	101.410	167.583	161.146	161.812	149.920	153.736	147.483	147.097	153.878	148.399	153.691	170.701	138.500	158.396	167.712	147.191	95.497	161.198	167.208	168.292	130.076	128.017	120.031	131.448	155.056	99.997	111.691	166.580	150.632	148.701	171.135	154.076	98.806	159.948	160.823	157.590	150.722	138.976	143.670	157.069	161.851	145.319	152.878	164.552	126.267	147.812	156.302	136.226	90.531	170.122	163.906	156.767	125.694	119.969	116.944	125.812	157.740	100.726	117.344	166.104	155.892	144.604	174.594	138.052	90.451	160.812	154.691	151.774	141.705	136.868	130.424	165.604	145.562	112.125	145.139	164.337	144.611	139.177	164.139	145.167	81.066
139.181	158.819	148.958	126.788	100.559	100.104	131.462	145.292	116.767	122.181	186.257	153.875	151.340	175.771	154.118	86.257	176.684	162.701	163.653	96.299	136.240	122.733	98.799	152.566	127.628	126.587	156.931	115.028	126.944	148.410	137.729	80.729	182.549	180.465	176.778	124.684	105.955	117.594	125.087	151.997	120.938	116.667	179.201	140.167	140.778	165.337	153.097	84.132	163.472	159.299	156.507	95.368	105.146	117.948	95.444	149.302	111.931	120.163	158.208	108.389	127.257	150.955	132.795	80.111	178.389	164.917	170.358	117.816	98.503	103.597	114.250	157.688	110.028	105.233	168.733	136.222	130.045	161.917	127.007	77.833	153.361	144.125	140.201	89.135	92.736	102.236	94.003	137.753	87.330	101.917	153.122	118.243	105.997	143.622	124.500	68.858	146.271	169.486	186.438	141.385	124.111	117.319	145.434	171.069	107.899	129.229	176.882	171.330	170.764	199.823	161.222	101.677	171.788	165.597	161.743	152.507	155.771	147.781	148.556	158.750	151.229	156.198	174.208	140.580	160.559	172.080	149.212	95.201	164.288	169.903	170.094	133.632	131.674	122.625	132.212	159.108	103.111	111.326	170.594	153.073	151.351	172.729	154.896	98.840	164.410	162.684	160.181	151.083	141.347	144.660	157.358	163.399	148.778	153.924	167.253	130.726	149.059	158.278	137.097	91.677	174.392	167.382	158.073	125.830	121.882	116.889	126.979	158.153	104.208	118.733	170.951	159.569	145.611	177.097	140.049	91.990	164.660	157.774	154.524	143.201	140.441	132.635	167.642	145.816	114.753	150.615	166.670	147.372	140.104	168.240	147.913	81.611
140.236	160.462	150.142	127.559	98.840	99.101	133.451	147.347	119.531	124.219	188.899	155.094	153.580	176.413	155.597	85.278	179.667	162.681	166.774	95.854	138.410	121.285	99.774	154.247	129.715	125.226	158.559	116.240	126.139	149.733	139.052	81.507	186.618	181.712	178.642	127.236	107.021	118.042	127.378	153.462	121.215	118.469	181.111	142.319	142.983	167.483	155.222	84.184	166.580	162.243	158.323	95.587	106.729	120.056	96.948	151.622	112.382	122.927	161.038	110.410	126.781	152.524	133.851	79.712	182.111	168.882	172.517	119.385	98.365	103.885	117.535	160.750	111.163	106.906	169.701	138.767	129.451	161.122	129.392	77.510	154.042	147.215	141.757	89.382	93.035	102.819	93.660	141.448	89.472	101.507	155.538	120.747	107.003	144.069	125.670	67.733	148.941	172.267	186.306	141.503	125.868	116.941	146.097	173.566	110.573	130.722	179.406	172.729	172.038	199.444	162.917	100	174.351	169.208	165.271	154.170	156.990	149.444	151.021	159.354	154.760	159	175.003	143.837	162.604	173.618	151.406	96.823	167.472	173.125	172.649	135.014	130.872	122.816	133.149	160.917	102.427	112.052	171.149	156.444	151.059	174.024	156.316	99.403	167.872	166.163	163.024	151.844	142.608	146.719	158.420	166.344	150.465	156.688	167.938	131.062	151.868	160.316	141.038	90.726	178.486	169.903	160.809	127.049	121.097	118.819	127.372	160.427	103.997	121.174	172.576	160.885	146.542	178.434	141.458	92.497	166.524	159.747	156.799	144.844	141.712	135.517	169.403	148.479	115.701	151.194	168.990	149.194	141.924	169.990	150.486	80.132
141.122	162.476	153.132	129.434	97.413	99.052	133.972	148.615	117.344	123.358	187.951	158.712	154.448	176.260	156.733	84.722	181.267	165.226	168.059	97.233	137.986	122.566	99.767	155.854	128.806	126.545	160.288	116.740	130.642	152.562	141.056	78.358	186.604	184.708	181.896	125.135	106.955	117.101	125.351	155.163	123.927	118.049	184.392	140.080	142.486	167.476	156.990	85.236	168.601	164.333	160.462	95.052	106.708	119.774	98.017	154.163	114.396	123.899	161.448	110.483	127.177	153.938	136.042	79.205	181.955	169.062	174.476	117.712	98.677	105.160	118.722	161.191	110.677	106.559	170.726	139.705	129.566	162.615	130.976	77.177	156.139	145.253	142.753	89.302	92.205	105.354	96.333	142.740	88.812	104.837	156.559	122.896	108.299	147.747	125.462	68.115	150.149	174.757	187.972	142.260	125.170	116.750	147.722	173.347	110.257	128.424	182.003	174.816	175.865	199.042	162.851	99.729	174.521	172.069	167.573	155.181	158.753	149.819	152.149	160.858	152.826	159.951	175.726	143.524	162.139	173.111	152.035	96.392	169.208	174.590	174.764	134.382	130.344	121.448	132.306	164.264	103.479	112.903	170.899	159.003	152.708	173.451	157.819	98.615	170.781	166.278	164.882	150.632	142.500	147.753	158.917	167.201	151.802	158.243	168.684	132.486	150.510	159.562	141.354	90.472	177.861	170.222	160.521	127.188	120.146	116.608	126.444	161.552	103.771	121.708	173.066	162.465	148.045	179.462	143.927	91.816	168.389	162.344	157.431	146.201	142.951	135.628	170.031	151.076	117.691	154.403	170.417	152.872	143.500	170.413	152.896	79.667
144.865	164.628	156.017	131.073	100.573	99.247	134.580	151.028	119.243	125.347	190.444	162.531	156.969	180.135	158.663	84.208	183.146	166.465	169.875	96.226	141.760	124.906	101.031	158.635	132.115	129.073	161.604	117.903	130.351	156.233	144.233	79.854	190.649	186.545	183.517	128.587	107.455	118.045	128.267	157.851	125.299	119.688	185.569	145.247	145.233	170.118	159.333	85.285	170.354	166.677	162.899	96.684	106.972	122.406	98.458	154.906	113.240	123.576	163.677	111.944	129.753	156.556	138.434	79.260	183.833	171.382	177.378	118.969	100.944	106.080	120.115	165.924	113.455	108.406	173.417	144.292	130.146	164.840	132.194	76.830	159.163	150.538	145.507	89.809	93.177	104.705	96.385	147.708	90.132	104.712	159.167	123.486	107.917	150.597	128.924	68.875	153.674	177.170	191.896	145.455	127.458	115.812	148.993	178.403	111.767	129.826	182.132	177.944	177.917	202.128	166.080	99.924	179.156	172.944	169.670	155.788	160.764	152.201	152.580	162.306	157.458	162.566	180.427	148.448	165.736	174.653	155.931	96.142	172.615	178.462	179.365	134.441	133.736	122.788	133.990	166.392	106.319	111.868	174.024	161.583	155.413	175.309	159.323	98.656	172.892	168.403	166.438	154.049	144.684	149.309	161.177	171.219	155.260	160.080	172.250	135.167	152.135	162.122	144.236	90.521	181.670	173.285	163.701	125.573	122.222	118.514	126.181	163.594	105.160	125.128	173.330	164.628	149.806	180.625	146.469	91.083	172.243	166.076	160.167	147.993	144.885	137.910	172.847	153.115	119.674	158.726	172.191	154.625	145.524	174.215	156.101	80.479
147.361	167.045	159.712	131.212	100.410	99.899	136.226	154.326	120.531	126.490	191.264	165.104	159.562	180.167	161.903	84.042	184.368	168.951	174.174	98.500	144.483	127.760	104.090	162.174	132.955	131.736	165.403	119.094	131.917	156.639	146.948	80.774	192.809	187.969	186.191	129.715	110.045	120.753	130.208	161.844	129.924	122.038	187.080	147.271	147.969	170.024	159.163	86.472	173.903	170.049	165.267	97.174	108.941	124.549	98.892	157.764	117.292	125.507	166.833	114.590	131.781	157.212	140.958	79.569	186.337	176.361	179.743	121.715	100.962	107.688	122.847	168.372	114.073	108.896	176.094	146.208	133.076	164.823	138.014	77.917	163.191	152.795	147.247	89.830	94.135	105.288	97.660	149.712	89.017	105.236	163.073	125.823	110.583	154.059	131.559	70.302	155.299	180.309	195.434	146.156	126.844	118.365	151.188	179.753	112.944	130.729	185.858	179.667	182.431	202.490	168.615	102.010	182.083	177.604	171.670	157.941	161.809	155.156	153.927	165.938	160.427	165.566	180.635	148.924	166.545	177.684	157.233	96.969	175.302	181.417	180.635	139.670	133.753	125.747	135.191	168.365	107.569	113.840	176.490	163.438	156.462	176.285	160.896	99.069	177.271	172.660	168.729	154.340	147.427	151.444	162.861	173.486	157.924	163.556	174.934	136.149	154.809	163.878	145.358	91.833	184.319	176.670	165.267	128.545	123.875	118.698	129.361	165.625	105.927	125.076	178.278	168.382	152.309	181.396	148.781	91.698	175.278	169.646	164.309	149.167	149.312	141.191	174.649	154.632	121.431	160.615	175.580	157.740	146.222	178.559	157.007	80.413
149.438	168.517	159.576	132.198	99.642	100.448	138.448	156.333	122.764	126.934	191.979	167.597	162.312	180.736	161.694	85.413	186.281	171.097	175.566	97.535	146.944	129.375	103.517	164.757	134.531	131.476	165.344	119.191	136	158.854	149.493	78.903	194.976	189.424	188.868	131.750	109.799	121.073	129.667	163.406	128.521	121.205	186.472	148.045	146.674	171.146	162.760	84.462	175.399	172.851	166.681	97.389	108.434	125.382	99.840	160.444	116.458	128.083	167.031	114.427	132.976	159.160	142.167	78.497	187.750	177.538	182.351	122.247	98.941	106.160	125.059	170.118	112.993	107.594	176.365	148.990	135.215	165.562	137.767	77.590	162.309	153.542	149.993	89.802	94.125	104.830	96.337	152.830	90.802	105.167	163.549	128.438	110.990	154.903	133.979	68.597	157.330	181.622	196.208	148.236	127.257	117.569	149.441	181.479	113.990	132.858	185.875	180.344	182.538	202.656	171.653	100.830	183.656	178.194	172.274	160.122	164.698	156.087	153.771	169.281	160.125	166.375	180.451	150.014	167.024	179.021	157.688	96.236	176.358	182.681	182.340	137.993	135.243	124.910	137.038	170.955	107.472	114.510	176.910	164.740	156.361	176.601	162.743	98.375	180.198	172.934	170.993	154.806	147.757	152.201	162.410	175.455	160.660	164.271	175.715	137.750	155.253	165.097	147.611	90.146	185.736	179.198	167.858	127.778	123.878	121.090	129.566	166.229	106.618	126.719	179.028	170.938	151.622	182.333	150.056	90.632	177.819	171.778	164.483	149.611	149.438	143.622	176.344	155.747	123.569	161.934	177.694	159.733	146.035	178.229	159.049	79.392
153.160	171.812	163.125	135.990	102.656	101.809	142.688	157.385	123.285	127.899	193.802	170.253	162.924	180.941	163.010	86.906	187.986	174.802	177.986	98.160	148.059	131.219	105.069	169.076	135.972	131.118	168.267	121.497	136.747	162.243	152.101	81.073	196.257	192.101	190.712	133.253	109.944	122.365	130.694	166.403	130.267	122.674	189.351	149.479	149.035	172.017	164.535	86.122	178.538	173.927	168.097	98	109.997	127.215	100.712	163.490	118.059	130.160	168.493	118.642	133.493	161.486	145.531	78.924	189.076	179.667	185.399	123.847	102.003	107.653	125.653	173.125	115.601	110.729	177.024	153.510	137.507	166.476	140.896	77.552	164.372	154.875	151.031	91.479	94.208	107.771	99.566	153.806	91.903	106.031	166.667	130.823	113.590	158.340	137.299	69.094	160.733	185.365	198.663	150.083	130.125	119.302	152.340	184.497	114.816	134.330	189.226	183.455	185.875	204.069	173.726	101.615	185.472	181.733	176.149	160.979	166.899	158.295	155.920	170.812	163.056	169.660	181.608	153.010	169.712	180.288	159.049	95.611	179.878	185.771	185.569	139.615	137.292	127.517	138.396	175.385	109.986	116.917	178.569	168.837	158.587	177.125	164.514	98.278	183.938	176.441	173.531	155.691	149.674	155.389	164.521	176.660	164.267	167.302	178.997	142.441	156.660	167.385	149.715	90.812	188.347	181.691	168.326	130.090	126.191	122.490	132.997	167.455	106.625	127.438	180.215	173	154.066	183.767	151.226	90.628	179.868	174.319	166.507	151.247	151.073	145.201	176.941	158.142	125.285	165.976	179.677	160.976	147.830	181.469	162.885	79.594
154.531	174.069	167.066	138.733	104.028	104.122	142.538	162.101	125.017	131.014	193.792	176.358	166.514	183.649	166.757	87.215	189.288	176.979	181.708	99.747	152.427	136.076	106.288	171.809	139.035	133.344	170.316	121.938	140.031	162.507	153.833	80.628	197.920	193.031	192.198	134.903	112.326	122.962	135.406	170.330	133.948	125.580	189.632	151.490	151.396	172.240	168.417	87	182.191	177.698	171.333	100.090	111.899	128.368	102.396	165.333	119.465	129.840	172.021	120.642	134.774	163.094	147.281	80.729	190.545	180.569	187.795	125.740	103.271	108.316	128.056	176.545	117.774	110.521	178.899	156.337	140.719	169.535	142.354	79.493	168.910	158.427	153.753	92.229	97.368	109.215	100.844	157.618	92.684	108.920	170.031	132.479	115.233	162.622	139.944	69.250	164.233	187.743	202.792	153.285	132.340	120.007	155.708	186.750	118.299	134.785	189.090	185.226	188.458	206.226	175.899	101.354	188.962	184.569	180.351	162.014	169.521	159.479	158.812	173.295	165.677	171.941	185.396	154.003	170.677	183.188	160.774	96.368	181.965	188.861	187.753	141.958	138.646	129.264	139.503	176.958	111.767	117.115	181.167	171.774	160.083	178.792	165.260	100.517	184.243	178.545	174.976	158.049	152.726	157.632	165.420	180.507	165.608	169.434	181.073	143.819	158.635	168.444	151.104	91.990	191.201	183.247	172.188	133.635	127.365	123.674	133.635	170.760	107.483	128.847	183.021	176.052	155.962	184.712	155.035	92.038	183.684	178.451	169.934	153.962	154.184	146.146	178.271	161.278	126.885	167.934	181.115	165.156	151.177	182.913	165.733	80.444
157.497	177.233	171.056	139.493	104.094	103.979	145.382	164.503	128.476	131.080	196.333	178.111	170.472	184.184	167.066	86.851	190.795	179.830	182.854	100.764	154.267	138.872	108.003	175.080	141.618	136.153	173.743	126.215	141.778	166.549	155.306	82.632	199.618	196.010	196.299	138.858	110.979	124.979	136.611	173.028	135.771	126	191.431	154.194	151.233	174.118	170.962	88.792	182.653	180.281	173.618	100.118	113.247	132.847	104.087	167.965	122.785	131.201	173.010	121.194	135.743	166.958	149.167	80.306	191.323	182.434	189.972	129.007	104.934	111.764	130.677	179.153	118.750	112.021	180.125	159.816	143.087	169.993	145.913	80.215	170.340	160.392	155.472	92.851	98.163	110.253	101.517	161.875	93.764	110.215	172.691	136.111	117.444	164.479	143.399	71.128	166.983	188.747	204.736	153.663	133.372	121.875	156.434	189.431	117.309	135.792	191.878	188.392	191.826	205.306	177.795	102.955	191.062	185.688	181.125	163.660	171.413	161.684	160.372	175.733	170.139	173.833	187.399	156.222	172.698	183.712	164.774	97.858	184.465	190.760	188.385	144.069	140.069	129.073	142.385	179.167	114.826	119.340	182.441	173.017	161.830	181.812	169.208	101.771	188.802	182.819	177.382	159.073	151.170	159.986	167.226	181.056	168.750	172.479	182.146	144.812	159.955	170.632	153.392	91.146	193.378	184.229	172.962	134.736	128.701	125.139	135.087	172.726	108.191	131.576	183.076	181.333	157.462	184.073	156.260	93.642	184.660	180.698	172.812	155.972	155.806	148.972	179.767	163.076	131.924	171.490	180.663	167.194	152.760	182.212	168.233	81.851
159.372	178.497	173.385	141.458	101.962	103.858	145.243	165.441	127.757	132.240	197.368	180.378	172.823	183.903	169.347	86.899	192.865	181.722	184.049	99.003	154.069	140.069	108.222	176.597	141.622	136.903	174.160	127.146	142.587	169.760	159.188	81.427	200.656	197.080	195.333	141.160	111.295	124.611	138.142	175.490	137.104	127.007	191.295	156.451	152.299	173.264	171.948	87.576	184.694	180.910	175.507	101.535	113.309	133.153	102.812	170.146	123.403	131.392	175.139	122.858	138	166.951	149.094	79.003	191.899	183.125	190.226	129.778	103.302	110.299	133.931	180.101	118.538	111.410	180.799	162.069	145.097	168.597	146.184	76.431	172.562	162.611	157.233	94.031	97.184	110.267	101.375	162.319	92.528	110.694	174.698	137.146	115.889	164.583	144.069	68.448	167.375	191.691	205.594	155.326	132.976	121.920	158.861	192.021	119.007	135.622	191.698	189.163	192.194	205.194	180.299	101.090	192.507	186.941	183.708	165.267	172.323	164.010	160.069	178.670	170.771	174.875	188.823	157.486	172.427	184.878	165.056	95.771	186.361	193.635	190.222	144.420	141.694	130.885	141.837	179.944	114.434	118.708	185.677	175.597	161.844	181.465	169.556	101.167	190.312	183.122	178.219	160.757	153.635	159.594	168.378	183.559	172.458	172.406	183.441	146.340	160.066	171.851	155.021	91.326	195.924	186.420	174.802	135.705	130.104	124.903	135.524	173.410	110.431	132.646	184.497	183.785	157.434	184.917	158.347	93.309	184.844	181.656	175.108	157.177	156.069	148.927	180.788	164.552	132.788	173.549	181.170	168.660	153.111	183.878	169.931	80.892
161.340	180.250	176.052	144.503	105.101	106.135	148.424	168.983	128.670	134.083	200.142	182.774	174.545	185.330	172.535	87.958	195.358	184.125	187.670	101	158.927	145.715	111.365	179.448	143.542	138.271	177.917	127.663	145.806	173.219	160.906	83.458	201.972	197.507	197.705	145.403	113.677	128.774	142.229	177.774	139.267	127.969	193.233	158.556	153.465	176.135	175.288	90.014	188.990	183.955	178.424	101.750	115.420	135.649	106.424	174.212	125.420	135.146	178.125	124.451	138.833	168.688	153.424	81.062	194.899	185.653	191.722	133.181	105.684	111.201	136.646	181.851	121.597	112.549	184.910	166.174	148.073	171.465	150.403	79.806	176.688	163.694	160.858	94.861	99.389	113.194	103.476	165.785	95.576	112.899	178.427	140.337	120.128	168.701	145.941	70.618	171.240	193.615	209.917	157.767	134.497	123.990	161.361	194.990	121.688	137.865	195.913	192.240	192.726	206.451	183.271	104.552	193.476	189.802	184.892	167.267	175.767	164.865	161.938	182.285	171.792	178.753	190.257	161.076	174.962	186.927	168.167	97.927	189.976	195.590	191.986	148.361	143.403	134.424	142.972	184.385	117.833	122.708	186.146	179.712	164.174	182.882	172.181	103.951	192.802	185.955	183.781	161.448	156.160	163.222	170.382	183.868	173.552	175.542	184.757	148.872	163.288	174.653	157.358	91.872	197.771	189.611	177.809	138.312	131.653	124.792	137.920	174.771	111.747	135.326	187.174	186.771	161.156	186.389	161.003	95.090	188.976	185.372	175.587	158.778	158.427	151.326	183.097	167.927	136.017	175.882	185.198	172.576	154.719	186.802	173.205	81.667
